player_id,player_name,eligible_positions,adp,points
Dustin_May_P,Dustin May_P,SP,379.6,426.5
Tanner_Scott_P,Tanner Scott_P,RP,380.3,236.6
Tyler_O_Neill_H,Tyler O'Neill_H,OF,380.8,241.5
Jorge_Soler_H,Jorge Soler_H,OF;Util,381.5,278.5
Coby_Mayo_H,Coby Mayo_H,1B;3B,383.8,145.0
Jordan_Leasure_P,Jordan Leasure_P,RP,384.0,222.9
Spencer_Arrighetti_P,Spencer Arrighetti_P,SP,384.0,267.1
Gavin_Sheets_H,Gavin Sheets_H,1B;OF;Util,384.3,270.0
Ha_Seong_Kim_H,Ha-Seong Kim_H,2B;SS,385.0,215.5
Connor_Norby_H,Connor Norby_H,1B;3B;Util,387.0,262.5
Spencer_Horwitz_H,Spencer Horwitz_H,1B,387.3,296.5
Luisangel_Acuna_H,Luisangel Acuna_H,2B;SS;OF,389.0,216.0
Kevin_Ginkel_P,Kevin Ginkel_P,RP,390.4,241.1
Victor_Robles_H,Victor Robles_H,OF,390.5,163.5
Triston_Casas_H,Triston Casas_H,1B,391.3,113.0
Paul_Sewald_P,Paul Sewald_P,RP,392.3,232.6
Luke_Weaver_P,Luke Weaver_P,RP,393.0,238.5
Garrett_Cleavinger_P,Garrett Cleavinger_P,RP,394.0,259.3
Lucas_Erceg_P,Lucas Erceg_P,RP,397.7,221.2
Zack_Littell_P,Zack Littell_P,SP,401.0,386.8
Payton_Tolle_P,Payton Tolle_P,SP;RP,402.5,160.3
Lars_Nootbaar_H,Lars Nootbaar_H,OF,403.7,297.0
Jared_Jones_P,Jared Jones_P,SP,404.5,295.3
Camilo_Doval_P,Camilo Doval_P,RP,408.0,237.5
Landen_Roupp_P,Landen Roupp_P,SP,411.0,369.4
Tony_Santillan_P,Tony Santillan_P,RP,412.0,232.3
Robert_Stephenson_P,Robert Stephenson_P,RP,412.3,122.1
Luis_Rengifo_H,Luis Rengifo_H,2B;3B;OF,413.3,233.5
Kody_Clemens_H,Kody Clemens_H,1B;2B;OF,417.0,164.5
Parker_Meadows_H,Parker Meadows_H,OF,417.0,238.5
Patrick_Bailey_H,Patrick Bailey_H,C,417.3,214.0
Dean_Kremer_P,Dean Kremer_P,SP,417.5,330.5
Harry_Ford_H,Harry Ford_H,C,417.7,129.0
Joey_Ortiz_H,Joey Ortiz_H,SS,420.0,302.5
Jake_McCarthy_H,Jake McCarthy_H,OF,422.7,219.5
Braxton_Garrett_P,Braxton Garrett_P,SP,423.0,335.5
Sean_Murphy_H,Sean Murphy_H,C,423.0,198.0
Luis_Morales_P,Luis Morales_P,SP,423.5,321.1
Kyle_Harrison_P,Kyle Harrison_P,SP;RP,425.0,293.8
Mauricio_Dubon_H,Mauricio Dubon_H,2B;3B;SS;OF,425.7,218.5
Thomas_White_P,Thomas White_P,SP,426.7,76.9
Colt_Emerson_H,Colt Emerson_H,SS,429.3,142.0
Victor_Caratini_H,Victor Caratini_H,C;1B;Util,430.0,187.5
Freddy_Fermin_H,Freddy Fermin_H,C,432.0,210.0
Kristian_Campbell_H,Kristian Campbell_H,2B;OF,432.5,88.0
Christian_Moore_H,Christian Moore_H,2B,434.0,176.0
Keibert_Ruiz_H,Keibert Ruiz_H,C,434.5,194.0
Denzel_Clarke_H,Denzel Clarke_H,OF,438.3,187.0
Brandon_Sproat_P,Brandon Sproat_P,SP,438.5,254.8
Nasim_Nunez_H,Nasim Nunez_H,2B;SS,439.0,182.0
Lourdes_Gurriel_Jr_H,Lourdes Gurriel Jr._H,OF,439.5,249.0
Lane_Thomas_H,Lane Thomas_H,OF,440.5,232.5
Wenceel_Perez_H,Wenceel Perez_H,OF,442.0,234.5
Jake_Meyers_H,Jake Meyers_H,OF,445.0,248.0
Jared_Triolo_H,Jared Triolo_H,1B;2B;3B;SS,445.0,250.0
Carson_Williams_H,Carson Williams_H,SS,458.5,222.0
Danny_Jansen_H,Danny Jansen_H,C,458.5,184.0
Dalton_Rushing_H,Dalton Rushing_H,C,462.7,113.0
Jacob_Webb_P,Jacob Webb_P,RP,464.0,162.5
Aidan_Miller_H,Aidan Miller_H,SS,465.0,40.0
Paul_Goldschmidt_H,Paul Goldschmidt_H,1B,471.8,202.0
Carlos_Rodriguez_P,Carlos Rodriguez_P,RP,476.0,88.5
Miguel_Andujar_H,Miguel Andujar_H,3B;OF;Util,476.0,197.5
Jack_Winkler_H,Jack Winkler_H,2B;3B;SS,480.5,4.5
Corbin_Burnes_P,Corbin Burnes_P,SP,495.2,141.6
Jose_Berrios_P,Jose Berrios_P,SP,501.3,304.8
Nick_Martinez_P,Nick Martinez_P,SP;RP,504.8,400.0
Tim_Hill_P,Tim Hill_P,RP,508.5,171.3
Kris_Bryant_H,Kris Bryant_H,Util,509.5,25.5
Rhett_Lowder_P,Rhett Lowder_P,SP,518.0,309.6
Stuart_Fairchild_H,Stuart Fairchild_H,OF,524.0,19.0
Bryan_De_La_Cruz_H,Bryan De La Cruz_H,OF,531.0,16.5
Tyler_Rogers_P,Tyler Rogers_P,RP,545.3,214.3
Alex_Vesia_P,Alex Vesia_P,RP,549.0,229.0
Matt_Strahm_P,Matt Strahm_P,RP,549.4,225.4
Hyeseong_Kim_H,Hyeseong Kim_H,2B;SS;OF,549.7,81.5
Matt_Brash_P,Matt Brash_P,RP,554.0,228.8
Rhys_Hoskins_H,Rhys Hoskins_H,1B;Util,554.3,209.5
Brady_House_H,Brady House_H,3B;Util,565.3,241.0
Wade_Meckler_H,Wade Meckler_H,OF,569.0,13.0
Austin_Hedges_H,Austin Hedges_H,C,573.5,51.5
Oswaldo_Cabrera_H,Oswaldo Cabrera_H,3B,577.0,63.0
Spencer_Jones_H,Spencer Jones_H,OF,578.5,25.5
Max_Scherzer_P,Max Scherzer_P,SP,589.3,311.2
Travis_Bazzana_H,Travis Bazzana_H,2B,601.3,112.5
Eric_Lauer_P,Eric Lauer_P,SP;RP,605.3,203.7
Elias_Diaz_H,Elias Diaz_H,C,609.5,24.5
Brad_Keller_P,Brad Keller_P,RP,621.3,215.8
Walker_Jenkins_H,Walker Jenkins_H,OF,622.0,52.0
Jason_Adam_P,Jason Adam_P,RP,627.3,189.6
Eduardo_Rodriguez_P,Eduardo Rodriguez_P,SP,629.3,388.7
Ke_Bryan_Hayes_H,Ke'Bryan Hayes_H,3B,634.0,254.5
Brooks_Raley_P,Brooks Raley_P,RP,635.0,182.2
Garrett_Mitchell_H,Garrett Mitchell_H,OF,636.7,191.0
Cole_Young_H,Cole Young_H,2B,639.7,215.0
Hogan_Harris_P,Hogan Harris_P,RP,641.3,253.9
Joe_Boyle_P,Joe Boyle_P,SP;RP,648.0,249.8
LaMonte_Wade_Jr_H,LaMonte Wade Jr._H,1B;OF,648.0,43.5
Jack_Dreyer_P,Jack Dreyer_P,SP;RP,654.5,169.2
Santiago_Espinal_H,Santiago Espinal_H,2B;3B;OF,675.0,58.5
Hunter_Gaddis_P,Hunter Gaddis_P,RP,680.0,211.6
Alex_Call_H,Alex Call_H,OF,685.0,94.5
Andrew_McCutchen_H,Andrew McCutchen_H,OF;Util,685.5,108.5
Blake_Treinen_P,Blake Treinen_P,RP,687.5,176.7
Bobby_Miller_P,Bobby Miller_P,SP,695.0,60.0
Eduard_Bazardo_P,Eduard Bazardo_P,RP,698.0,218.2
Adrian_Houser_P,Adrian Houser_P,SP,698.5,390.7
Keider_Montero_P,Keider Montero_P,SP;RP,698.5,152.4
Enrique_Hernandez_H,Enrique Hernandez_H,1B;2B;3B;OF,700.5,93.0
Zack_Gelof_H,Zack Gelof_H,2B;3B;OF,703.7,99.0
Michael_McGreevy_P,Michael McGreevy_P,SP,705.0,379.2
Cody_Freeman_H,Cody Freeman_H,2B,705.5,92.5
Jose_Corniell_P,Jose Corniell_P,SP;RP,706.5,60.2
Tyler_Wells_P,Tyler Wells_P,SP;RP,712.0,201.3
Patrick_Corbin_P,Patrick Corbin_P,SP,715.0,204.1
Kyle_Freeland_P,Kyle Freeland_P,SP,722.5,396.0
Phil_Maton_P,Phil Maton_P,RP,723.5,230.1
Angel_Zerpa_P,Angel Zerpa_P,RP,725.5,186.1
Andrew_Kittredge_P,Andrew Kittredge_P,RP,726.0,213.8
Kyle_Leahy_P,Kyle Leahy_P,SP;RP,726.0,331.9
Rafael_Marchan_H,Rafael Marchan_H,C,728.5,74.5
Ryan_Waldschmidt_H,Ryan Waldschmidt_H,OF,729.5,90.5
Bryan_King_P,Bryan King_P,RP,730.5,216.4
Didier_Fuentes_P,Didier Fuentes_P,SP;RP,730.5,128.3
Rowdy_Tellez_H,Rowdy Tellez_H,1B,732.5,64.0
Jose_Butto_P,Jose Butto_P,SP;RP,735.0,201.7
Jesus_Rodriguez_H,Jesus Rodriguez_H,C,736.5,37.5
Liam_Hicks_H,Liam Hicks_H,C;1B;Util,739.0,158.5
Eli_White_H,Eli White_H,OF,743.0,80.5
Jose_A_Ferrer_P,Jose A. Ferrer_P,RP,743.0,239.1
Erick_Fedde_P,Erick Fedde_P,SP;RP,745.5,272.4
Jake_Rogers_H,Jake Rogers_H,C,748.5,99.0
Alexis_Diaz_P,Alexis Diaz_P,RP,753.0,72.5
Javier_Sanoja_H,Javier Sanoja_H,2B;3B;SS;OF,759.0,138.0
Gavin_Lux_H,Gavin Lux_H,2B;3B;OF;Util,760.5,235.5
Nolan_Jones_H,Nolan Jones_H,OF,762.5,69.0
Sean_Burke_P,Sean Burke_P,SP;RP,769.0,390.1
Ben_Brown_P,Ben Brown_P,SP;RP,771.0,224.3
Travis_d_Arnaud_H,Travis d'Arnaud_H,C,771.5,101.5
Louis_Varland_P,Louis Varland_P,RP,775.0,225.4
Zac_Veen_H,Zac Veen_H,OF,777.0,73.0
Jonny_DeLuca_H,Jonny DeLuca_H,OF,778.5,152.0
Ryan_Clifford_H,Ryan Clifford_H,1B;OF,781.5,29.5
Ryan_Ward_H,Ryan Ward_H,1B;OF,782.0,10.5
Jorge_Mateo_H,Jorge Mateo_H,2B;SS;OF,787.0,87.0
River_Ryan_P,River Ryan_P,SP,787.0,122.1
Sung_Mun_Song_H,Sung-Mun Song_H,2B;3B,791.5,157.0
Leo_De_Vries_H,Leo De Vries_H,SS,793.0,19.0
Foster_Griffin_P,Foster Griffin_P,SP;RP,796.0,399.7
Davis_Schneider_H,Davis Schneider_H,2B;OF,810.0,182.0
Jake_Bauers_H,Jake Bauers_H,1B;OF,810.5,163.5
Christopher_Morel_H,Christopher Morel_H,1B;OF;Util,811.0,204.5
Luke_Raley_H,Luke Raley_H,1B;OF,813.5,174.5
Otto_Kemp_H,Otto Kemp_H,1B;3B;OF,817.0,128.0
Casey_Schmitt_H,Casey Schmitt_H,1B;2B;3B;Util,818.5,123.0
Darell_Hernaiz_H,Darell Hernaiz_H,2B;3B;SS,821.0,108.0
Carlos_Lagrange_P,Carlos Lagrange_P,SP,821.5,33.1
Eric_Wagaman_H,Eric Wagaman_H,1B;OF,823.5,82.0
Nick_Gonzales_H,Nick Gonzales_H,2B;3B;SS,824.0,215.5
Miguel_Rojas_H,Miguel Rojas_H,2B;3B;SS,825.0,96.5
James_Outman_H,James Outman_H,OF,825.5,111.5
Amed_Rosario_H,Amed Rosario_H,2B;3B,830.0,121.0
Shawn_Armstrong_P,Shawn Armstrong_P,RP,831.0,225.7
Gabe_Speier_P,Gabe Speier_P,RP,832.0,212.8
Fernando_Cruz_P,Fernando Cruz_P,RP,835.0,224.3
Ramon_Urias_H,Ramon Urias_H,2B;3B,835.0,153.0
Jonah_Heim_H,Jonah Heim_H,C;Util,837.5,58.0
Michael_Lorenzen_P,Michael Lorenzen_P,SP;RP,839.5,361.0
Alex_Freeland_H,Alex Freeland_H,2B;3B;SS,840.5,64.5
Dylan_Moore_H,Dylan Moore_H,1B;2B;3B;OF,841.0,85.5
Jose_Alvarado_P,Jose Alvarado_P,RP,841.0,216.5
Michael_Conforto_H,Michael Conforto_H,OF;Util,841.0,73.5
Nathan_Lukes_H,Nathan Lukes_H,OF,845.0,184.5
Gregory_Soto_P,Gregory Soto_P,RP,846.0,211.2
Edmundo_Sosa_H,Edmundo Sosa_H,2B;3B;SS,848.5,132.5
Connor_Wong_H,Connor Wong_H,C,849.5,112.0
Isiah_Kiner_Falefa_H,Isiah Kiner-Falefa_H,2B;3B;SS,850.0,101.0
James_McCann_H,James McCann_H,C,851.0,94.0
Jordan_Romano_P,Jordan Romano_P,RP,852.5,202.7
Walker_Buehler_P,Walker Buehler_P,SP,864.5,188.3
JP_Sears_P,JP Sears_P,SP,869.5,137.7
Abimelec_Ortiz_H,Abimelec Ortiz_H,1B;OF,872.0,112.0
Chase_Dollander_P,Chase Dollander_P,SP;RP,904.5,298.9
